theta,phi,B
3.951688872439991507e-02,1.186433873646201231e+00,2.818740926460363116e+00
3.951688872439991507e-02,1.193454192425172700e+00,2.821122058025314683e+00
3.951688872439991507e-02,1.200474511204144390e+00,2.823269176093415211e+00
3.951688872439991507e-02,1.207494829983115858e+00,2.825158213283796904e+00
3.951688872439991507e-02,1.214515148762087549e+00,2.826768847149419450e+00
3.951688872439991507e-02,1.221535467541059239e+00,2.828084698294634602e+00
3.951688872439991507e-02,1.228555786320030707e+00,2.829093371366434795e+00
3.951688872439991507e-02,1.235576105099002397e+00,2.829786355465269576e+00
3.951688872439991507e-02,1.242596423877974088e+00,2.830158810638069955e+00
3.951688872439991507e-02,1.249616742656945556e+00,2.830209274631264371e+00
3.951688872439991507e-02,1.256637061435917246e+00,2.829939327920452108e+00
7.903377744879983013e-02,0.000000000000000000e+00,2.830851908592236121e+00
7.903377744879983013e-02,7.020318778971604452e-03,2.829851222639287123e+00
7.903377744879983013e-02,1.404063755794320890e-02,2.828530918183477461e+00
7.903377744879983013e-02,2.106095633691481422e-02,2.826905179551423952e+00
7.903377744879983013e-02,2.808127511588641781e-02,2.824990440262395985e+00
7.903377744879983013e-02,3.510159389485802139e-02,2.822804954182521087e+00
7.903377744879983013e-02,4.212191267382962845e-02,2.820368430702312246e+00
7.903377744879983013e-02,4.914223145280122856e-02,2.817701737060101408e+00
7.903377744879983013e-02,5.616255023177283562e-02,2.814826662055784912e+00
7.903377744879983013e-02,6.318286901074443573e-02,2.811765728750261761e+00
7.903377744879983013e-02,7.020318778971604279e-02,2.808542039877709229e+00
7.903377744879983013e-02,7.722350656868764984e-02,2.805179138652539983e+00
7.903377744879983013e-02,8.424382534765925690e-02,2.801700869008626693e+00
7.903377744879983013e-02,9.126414412663086395e-02,2.798131222320741962e+00
7.903377744879983013e-02,9.828446290560245713e-02,2.794494161447666158e+00
7.903377744879983013e-02,1.053047816845740642e-01,2.790813416687222048e+00
7.903377744879983013e-02,1.123251004635456712e-01,2.787112251348919045e+00
7.903377744879983013e-02,1.193454192425172783e-01,2.783413196844217730e+00
7.903377744879983013e-02,1.263657380214888715e-01,2.779737758499621236e+00
7.903377744879983013e-02,1.333860568004604785e-01,2.776106094004304747e+00
7.903377744879983013e-02,1.404063755794320856e-01,2.772536666951842754e+00
7.903377744879983013e-02,1.474266943584036926e-01,2.769045878795635129e+00
7.903377744879983013e-02,1.544470131373752997e-01,2.765647684100007275e+00
7.903377744879983013e-02,1.614673319163469067e-01,2.762353196471224681e+00
7.903377744879983013e-02,1.684876506953185138e-01,2.759170296032889436e+00
7.903377744879983013e-02,1.755079694742901208e-01,2.756103253600600045e+00
7.903377744879983013e-02,1.825282882532617279e-01,2.753152391441041846e+00
