theta,phi,B
3.951688872439991507e-02,2.913432293273215734e+00,2.583891759216141448e-01
3.951688872439991507e-02,2.930983090220644627e+00,2.583942196920742673e-01
3.951688872439991507e-02,2.948533887168073964e+00,2.584020685307027998e-01
3.951688872439991507e-02,2.966084684115502856e+00,2.584125974486747301e-01
3.951688872439991507e-02,2.983635481062931749e+00,2.584254842988089607e-01
3.951688872439991507e-02,3.001186278010360642e+00,2.584402320792019148e-01
3.951688872439991507e-02,3.018737074957789979e+00,2.584562029974590835e-01
3.951688872439991507e-02,3.036287871905218871e+00,2.584726619982601337e-01
3.951688872439991507e-02,3.053838668852647764e+00,2.584888268241167242e-01
3.951688872439991507e-02,3.071389465800076657e+00,2.585039212399201647e-01
3.951688872439991507e-02,3.088940262747505994e+00,2.585172278366054677e-01
3.951688872439991507e-02,3.106491059694934886e+00,2.585281368533123847e-01
3.951688872439991507e-02,3.124041856642363779e+00,2.585361877200327840e-01
3.951688872439991507e-02,3.141592653589793116e+00,2.585411005069810364e-01
7.903377744879983013e-02,0.000000000000000000e+00,2.585837111662276921e-01
7.903377744879983013e-02,1.755079694742901070e-02,2.585886483269445590e-01
7.903377744879983013e-02,3.510159389485802139e-02,2.585904599167005991e-01
7.903377744879983013e-02,5.265239084228703209e-02,2.585894876060054193e-01
7.903377744879983013e-02,7.020318778971604279e-02,2.585862450964174775e-01
7.903377744879983013e-02,8.775398473714504655e-02,2.585813836068511784e-01
7.903377744879983013e-02,1.053047816845740642e-01,2.585756478652353474e-01
7.903377744879983013e-02,1.228555786320030818e-01,2.585698255103373033e-01
7.903377744879983013e-02,1.404063755794320856e-01,2.585646932598387737e-01
7.903377744879983013e-02,1.579571725268610893e-01,2.585609634287286407e-01
7.903377744879983013e-02,1.755079694742900931e-01,2.585592343714585573e-01
7.903377744879983013e-02,1.930587664217191246e-01,2.585599481730392890e-01
7.903377744879983013e-02,2.106095633691481284e-01,2.585633584451690892e-01
7.903377744879983013e-02,2.281603603165771321e-01,2.585695104253010745e-01
7.903377744879983013e-02,2.457111572640061636e-01,2.585782347735590125e-01
7.903377744879983013e-02,2.632619542114351674e-01,2.585891555683853538e-01
7.903377744879983013e-02,2.808127511588641712e-01,2.586017120764135258e-01
7.903377744879983013e-02,2.983635481062931749e-01,2.586151929766651869e-01
7.903377744879983013e-02,3.159143450537221787e-01,2.586287809127417181e-01
7.903377744879983013e-02,3.334651420011511824e-01,2.586416045817966358e-01
7.903377744879983013e-02,3.510159389485801862e-01,2.586527950884462412e-01
7.903377744879983013e-02,3.685667358960092455e-01,2.586615430254066705e-01
7.903377744879983013e-02,3.861175328434382492e-01,2.586671527060678821e-01
7.903377744879983013e-02,4.036683297908672530e-01,2.586690901674543741e-01
7.903377744879983013e-02,4.212191267382962567e-01,2.586670219698994910e-01
7.903377744879983013e-02,4.387699236857252605e-01,2.586608424131419115e-01
