theta,phi,B
3.951688872439991507e-02,1.024966541729854352e+00,2.718882651396063999e+00
3.951688872439991507e-02,1.031986860508825821e+00,2.723196881499292399e+00
3.951688872439991507e-02,1.039007179287797511e+00,2.727478570460313279e+00
3.951688872439991507e-02,1.046027498066768979e+00,2.731750040468580387e+00
3.951688872439991507e-02,1.053047816845740670e+00,2.736032874307983143e+00
3.951688872439991507e-02,1.060068135624712360e+00,2.740347069381602996e+00
3.951688872439991507e-02,1.067088454403683828e+00,2.744710269126967805e+00
3.951688872439991507e-02,1.074108773182655518e+00,2.749137112305151565e+00
3.951688872439991507e-02,1.081129091961626987e+00,2.753638724198937293e+00
3.951688872439991507e-02,1.088149410740598677e+00,2.758222355295028017e+00
3.951688872439991507e-02,1.095169729519570367e+00,2.762891155941764154e+00
3.951688872439991507e-02,1.102190048298541836e+00,2.767644062787041559e+00
3.951688872439991507e-02,1.109210367077513526e+00,2.772475766588388790e+00
3.951688872439991507e-02,1.116230685856485216e+00,2.777376732003448812e+00
3.951688872439991507e-02,1.123251004635456685e+00,2.782333247535118126e+00
3.951688872439991507e-02,1.130271323414428375e+00,2.787327495976219982e+00
3.951688872439991507e-02,1.137291642193399843e+00,2.792337649671629229e+00
3.951688872439991507e-02,1.144311960972371534e+00,2.797338007598238807e+00
3.951688872439991507e-02,1.151332279751343224e+00,2.802299199877502200e+00
3.951688872439991507e-02,1.158352598530314692e+00,2.807188487952118283e+00
3.951688872439991507e-02,1.165372917309286382e+00,2.811970184553109764e+00
3.951688872439991507e-02,1.172393236088257851e+00,2.816606207353627322e+00
3.951688872439991507e-02,1.179413554867229541e+00,2.821056765633706220e+00
3.951688872439991507e-02,1.186433873646201231e+00,2.825281162972622884e+00
3.951688872439991507e-02,1.193454192425172700e+00,2.829238683865348047e+00
3.951688872439991507e-02,1.200474511204144390e+00,2.832889520907575953e+00
3.951688872439991507e-02,1.207494829983115858e+00,2.836195693748936542e+00
3.951688872439991507e-02,1.214515148762087549e+00,2.839121912224735755e+00
3.951688872439991507e-02,1.221535467541059239e+00,2.841636343563315403e+00
3.951688872439991507e-02,1.228555786320030707e+00,2.843711255820338568e+00
3.951688872439991507e-02,1.235576105099002397e+00,2.845323524382925129e+00
3.951688872439991507e-02,1.242596423877974088e+00,2.846455002822474878e+00
3.951688872439991507e-02,1.249616742656945556e+00,2.847092771016077162e+00
3.951688872439991507e-02,1.256637061435917246e+00,2.847229280398092310e+00
7.903377744879983013e-02,0.000000000000000000e+00,2.847408305219073288e+00
7.903377744879983013e-02,7.020318778971604452e-03,2.846927783475091900e+00
7.903377744879983013e-02,1.404063755794320890e-02,2.845947181527367142e+00
7.903377744879983013e-02,2.106095633691481422e-02,2.844475730027868909e+00
7.903377744879983013e-02,2.808127511588641781e-02,2.842527877463934427e+00
7.903377744879983013e-02,3.510159389485802139e-02,2.840123093260006559e+00
7.903377744879983013e-02,4.212191267382962845e-02,2.837285595367937674e+00
7.903377744879983013e-02,4.914223145280122856e-02,2.834043983384472387e+00
7.903377744879983013e-02,5.616255023177283562e-02,2.830430760187802708e+00
7.903377744879983013e-02,6.318286901074443573e-02,2.826481732593588259e+00
7.903377744879983013e-02,7.020318778971604279e-02,2.822235293476873075e+00
7.903377744879983013e-02,7.722350656868764984e-02,2.817731602119827539e+00
7.903377744879983013e-02,8.424382534765925690e-02,2.813011693593646445e+00
7.903377744879983013e-02,9.126414412663086395e-02,2.808116559078297492e+00
7.903377744879983013e-02,9.828446290560245713e-02,2.803086244949216432e+00
7.903377744879983013e-02,1.053047816845740642e-01,2.797959017918842939e+00
7.903377744879983013e-02,1.123251004635456712e-01,2.792770636409028562e+00
7.903377744879983013e-02,1.193454192425172783e-01,2.787553755785447951e+00
7.903377744879983013e-02,1.263657380214888715e-01,2.782337479289332283e+00
7.903377744879983013e-02,1.333860568004604785e-01,2.777147050274228590e+00
7.903377744879983013e-02,1.404063755794320856e-01,2.772003667611534716e+00
7.903377744879983013e-02,1.474266943584036926e-01,2.766924397307400252e+00
7.903377744879983013e-02,1.544470131373752997e-01,2.761922150947574206e+00
7.903377744879983013e-02,1.614673319163469067e-01,2.757005705755824376e+00
7.903377744879983013e-02,1.684876506953185138e-01,2.752179750683182657e+00
7.903377744879983013e-02,1.755079694742901208e-01,2.747444955784484666e+00
7.903377744879983013e-02,1.825282882532617279e-01,2.742798075247224521e+00
